movie_id,片名,年份,导演,语言,制片国家/地区,豆瓣评分,评价人数,benchmark,score,hits,剧情简介_前200,Gemini评价,来源URL,final_decision,confidence,reason
2375763,漂浪青春,2008,周美玲,汉语普通话 / 台语,中国台湾,7.5,12865,0,1,E2,妹狗，八岁的女孩每日要带盲女歌手姐姐菁菁（房思瑜 饰）去茶室卖唱，新乐手竹篙（赵逸岚 饰）虽是女性，可从打扮到做派都是男性的模式。妹狗对竹篙萌生了朦胧的情意，可是竹篙爱的却是姐姐。水莲（陆奕静 饰），年轻时选择和Gay阿彦结婚来掩人耳目，垂垂老去时，伴侣阿海已经不在人世，这时罹患艾滋病又遭遇爱人背叛的阿彦投靠她这法定的老妻。水莲此时却将阿彦误认为阿海，要他留在自己身边……竹篙，青春的年纪，她却只愿,影片以唯美典雅的女性视角与三段式结构，温润细致地抚摸了边缘群体在生命不同阶段的悲欢。,https://movie.douban.com/subject/2375763/,yes,0.85,台语三段式文艺片
4728518,人山人海,2012,蔡尚君,汉语普通话 / 贵州话,中国大陆,6.7,12775,0,1,E2,铁老大（陈建斌 饰）几年前在外地打工回到家乡之后，就不愿再离开家乡了，他决心安于现状，在茫茫大山深处养家糊口。他与弟弟在乡村的垭口开着摩的，维持基本的生计。一个午后，摩的司机们围聚于垭口等待乘客。铁老大没有想到这竟是他与兄弟的最后一次见面。一个乘坐弟弟摩托的长发青年（吴秀波 饰）在静谧的半道上突起歹意，持刀抢车，将弟弟杀害，然后驾车逃逸。铁老大决定千里追凶，为弟弟报仇雪恨。他骑着摩托车从南跑到北，,影片以冷峻沉默的纪实性手持摄影，真实记录了底层农民的复仇寻凶之路，刺骨折射残酷社会现实。,https://movie.douban.com/subject/4728518/,yes,0.85,贵州方言千里追凶片
26365631,冲天火,2016,林岭东,汉语普通话 / 粤语,中国大陆,3.5,12735,0,1,E2,宗天保任职护卫员的科学园大火，他舍身救了女研究员高玉。但研究所潘教授在大火中不幸辞世，潘教授的手写笔记在大火中消失。大火引发了灰尘风暴，令整个香港被雾霾卷盖。财阀王耀才投资的“天空一号”，让富人得以远离污染，而己故潘教授的助理唐永章变成他的合作伙伴，唐的发妻高玉继续在天空一号上钻研“超能干细胞”的“再生学”工作，完成潘教授的遗愿。从台湾来的家家带着癌症末期的妹妹小珍来香港求医，怎料两兄妹因此卷入一,影片在火爆惊险的港式动作片包装下，探讨现代医学伦理与人性的贪婪救赎，节奏明快张力十足。,https://movie.douban.com/subject/26365631/,no,0.85,港式灾难动作合拍片
26586488,红衣小女孩,2015,程伟豪,汉语普通话 / 台语,中国台湾,5.9,12201,0,1,E2,房产经纪人何志伟（黄河 饰）与奶奶（刘引商 饰）共同生活，他一心想要买属于自己的房子好跟交往5年的电台DJ女友怡君（许玮宁 饰）结婚，而怡君似乎还没有准备好。一天早上，阿伟发现奶奶离奇失踪了，通过门卫阿坤伯（张柏舟 饰）的帮忙，他发现奶奶疑似被一名诡异的红衣小女孩给带走了，这可能与山中传说有关，而危险正在步步靠近着自己。事故的几天后，失魂落魄的奶奶回来了，而阿伟却失踪了，无奈之下怡君开始了惊心动魄,经典电影暂无评价,https://movie.douban.com/subject/26586488/,yes,0.8,台语民俗恐怖片
25951720,寻找心中的你,2016,刘伟恒,汉语普通话 / 粤语 / 英语,中国香港,7.4,11991,0,1,E2,在上世纪90年代，电话和电脑完全未普及的时候，一个男生（黄又南 饰）通过电台寻找他一见钟情的王家欣。而王家欣这个名字很普遍，他找到了其中的一个“王家欣”（吴千语饰），但却不并非他的真命天女。“王家欣”觉得男生大海捞针是很傻很天真的事情，但逐渐被其真诚打动，更发展处一段感情。该片来自导演刘伟恒的原创故事，讲述的是一个20世纪90年代发生在香港的一个男主角寻找一个叫王家欣的女生的故事。2015年，黄又,经典电影暂无评价,https://movie.douban.com/subject/25951720/,yes,0.75,90年代港式粤语纯爱片
1424582,红颜,2005,李玉,汉语普通话 / 四川话,中国大陆 / 法国,7.9,11576,0,1,E2,四川某县城里，还在上中学的小云意外怀孕了，她和男孩同时被学校开除，对方远走他乡，小云只能独立承受来自社会家庭的压力和歧视。小云母亲（李克纯饰）是名小学老师，她告知小云，孩子在生下的当天就死了。十年后，小云（刘谊饰）成了县川剧团的当家花旦。一天，小云偶遇了一个十岁男孩小勇（黄兴绕饰），聪明调皮的男孩很快成了她的好朋友。小勇被云姐的美丽吸引，他每天追逐她，偷看她甚至保护她。一直被周围人歧视的小云在小勇,影片以极其原原生艺术的镜头和女性视角，展现了中国西南小镇中残酷而隐秘的伦理悲剧。,https://movie.douban.com/subject/1424582/,yes,0.9,四川方言县城女性片
6858739,爱的面包魂,2012,高炳权 / 林君阳,汉语普通话 / 闽南语 / 英语 / 法语,中国台湾,5.9,11485,0,1,E2,在一个正港台客面包师傅，遇到了来自英国的贵族面包师傅，为了追求心爱的女孩，展开正面对决。两个男人，乡村面包店的土洋大战，谁输谁赢，口味将决定一切.......糕饼（陈汉典 饰）是一间位于在高雄乡间“源晨面包店”的面包师傅，和店长邱爸（廖峻 饰）的女儿晓萍（陈妍希 饰） 是从小到大的青梅竹马。非晓萍不娶的糕饼，有一天晚上精心筹划了一场求婚惊喜，但晓萍心中一直有个渴望实现的梦想，因此面对糕饼的求婚仍旧,经典电影暂无评价,https://movie.douban.com/subject/6858739/,yes,0.8,闽南语面包店喜剧
26306656,醉·生梦死,2015,张作骥,汉语普通话 / 闽南语,中国台湾,7.2,11137,0,1,E2,这一杯酒到下一杯酒之间，就是他们人生的全部。虽醒犹醉，男孩老鼠人生裡无所事事，菜市场裡厮混，好不容易遇上阻街的哑巴少女，生活又有了重心。老鼠崇拜表姊的恋人硕哥，硕哥却是万人迷，酒店挂牌牛郎正当红，连老鼠出了柜的哥哥上禾都心动，是酒让人迷，还是人生越喝越清楚，面对上禾诱引，硕哥生命裡以为永恒不变的定律就要鬆动。当家不成家，模糊爱与性别的分隔，一切都还有可能，逼临生命底线，与死亡贴面跳舞竟激出无比生命,影片以极其迷幻狂乱的影调与沉重悲凉的写实笔触，刻画了社会边缘人在欲望迷失与绝望中的哀鸣。,https://movie.douban.com/subject/26306656/,yes,0.85,张作骥闽南语边缘人片
7056398,喜羊羊与灰太狼之开心闯龙年,2012,简耀宗,汉语普通话 / 粤语,中国大陆,6.2,11069,0,1,E2,平静的一天，喜羊羊、沸羊羊在追逐一个神秘之人的过程中遭到了灰太狼以及恐怖的机械龙的攻击。在此之后，他们得到来自龙乐园的5个小家伙：变色龙、钻地龙、朦龙龙、七窍玲龙和轰龙龙的救助。从小龙的口中得知，龙乐园遭到机械龙无情的袭击，另一国度的危机也间接影响到了宁静祥和的青青大草原。与此同时，喜羊羊的父母也在时空旅行中遭遇意外。为了让龙乐园和青青大草原恢复原状，也为了拯救智羊羊和丽羊羊，羊村的小伙伴全副武装,经典电影暂无评价,https://movie.douban.com/subject/7056398/,no,0.9,动画配音版本
1302181,热带鱼,1995,陈玉勋,汉语普通话 / 闽南语,中国台湾,8.6,10927,0,1,E2,在台北市即将进入联考的紧张又炎热的夏天里，刘志强整天幻想着带暗恋的女孩去绿岛上坐潜水艇游海底，做着“热带鱼”的美梦。在又一次令父母失望的模考成绩下，他偶然在电视上看见一起绑架案，试图只身解救小孩没想到自己反被抓了去。绑匪阿庆（林正盛 饰）是自乡下来台北混世的打工仔，勒索失败后他把两个小孩带回了家。阿庆全家人生活困顿却其乐融融，一面悉心安顿两个小孩的生活另一面想办法如何获得高额的绑票。阿庆甚至找来辍,经典电影暂无评价,https://movie.douban.com/subject/1302181/,yes,0.9,陈玉勋闽南语绑架喜剧
1300581,至尊无上,1989,向华胜 / 王晶 / 元奎,汉语普通话 / 英语 / 粤语 / 日语,中国香港,7.4,10819,0,0,,有“亚洲第一快手”之称的陈亚蟹（刘德华 饰）因出老千入狱，刑满出狱后，他的搭档Sam（谭咏麟 饰）第一时间令助手波波（关之琳 饰）迎接。亚蟹刚获得自由，便同Sam合演了一出里应外合扮猪吃老虎的好戏。不久，两人受朋友所托，远赴美国调查日本出千团伙，结果顺利为赌场挽回损失，令日本人颜面扫地，日本方面自此寻机报复。Sam在美国结识了富家大小姐童可人（陈玉莲 饰），Sam使出众多浪漫桥段抱得美人归，也令岳,经典电影暂无评价,https://movie.douban.com/subject/1300581/,no,0.85,港式赌片
25832758,神笔马良,2014,钟智行,汉语普通话 / 山东方言,中国大陆,5.9,10377,0,1,E2,故事发生在风景秀丽的百花村，在那里，生活着一个名为马良（邵亦琛 饰）的男孩，马良虽然顽皮，却热爱画画，颇有天赋。某日，大将军（孟祥龙 配音）和小皇帝（王晓彤 配音）的到来打破了村庄内宁静的气氛，他们得知在村庄地下埋藏着价值连城的金矿，于是企图赶走全部村民，展开挖掘行动。泼墨仙人（吴文伦 配音）预感到百花村将有大难，于是将神笔赐予马良，让马良利用神笔化虚为实的神奇力量，保卫村民们赖以生存的家园。小皇,经典电影暂无评价,https://movie.douban.com/subject/25832758/,no,0.85,动画方言点缀
2271640,天下第二,2007,白秋林,汉语普通话 / 日语 / 英语 / 陕西方言 / 四川方言,中国大陆,6.0,10282,0,2,E1+N2,清朝末年，京东镖局的当家松三爷（王劲松 饰）正在为镖局的债务发愁，曾经的“天下第一”镖局，如今却如此落败，让松三爷好不感慨。这时，洋务派的领袖奕丰王爷，决定在国内举行比武大会，以便重振国威。比武大会不仅可以得到“天下第一”的称号，还可以获得万两奖金。于是，松三爷的远方表亲，爱出点子的镖局师爷诸葛明（张默 饰）向松三爷提议，参加这场比武大赛。为了偿还债款，松三爷踏上了去往京城的比武之路。在路上，他邂,影片在武侠喜剧的荒诞外衣下，通过各路江湖奇葩的夺宝经历，讽刺了名利虚无，轻松解压。,https://movie.douban.com/subject/2271640/,yes,0.75,陕川方言武侠喜剧
26994321,角头2：王者再起,2018,颜正国,汉语普通话 / 闽南语,中国台湾,6.6,9804,0,1,E2,《角头2：王者再起》故事描述仁哥（王识贤 饰演）面对曾经的好兄弟，如今却“走味”变成‘最换帖的敌人’的刘健（邹兆龙 饰演）重现江湖，不断挑起纷争与冲突，破坏仁哥的忍耐与努力维持的和平。看着刘健的事业版图逐渐扩大，身边的兄弟为了情义有所牺牲，仁哥终究按耐不住释放出心中的猛兽，与亦敌亦友的刘健正式开战，为江湖掀起腥风血雨的厮杀。,经典电影暂无评价,https://movie.douban.com/subject/26994321/,yes,0.85,闽南语黑帮片
2148295,奇迹世界,2007,宁浩,汉语普通话 / 天津话,中国大陆,7.7,9355,0,1,E2,宁浩所接关于韩国网络3D游戏《奇迹世界》的命题作业。小偷三儿（黄渤）得意洋洋步出监狱大门，来到一家网吧心不在焉地玩网游《奇迹世界》，他的注意力实在身旁女孩（聂鑫）的手机上，女孩与同伴正专心在该游戏世界里遨游。忽然，三儿收到与他一起作战的网友的“SOS”信号，对方称正被人绑架，并将难得一见的终极黄金装备丢于他，三儿预感真有命案要发生。因为自己的手机卡已报废，他开始四处找寻电话，却遭遇欲擒下他的警察（,《奇迹世界》以诙谐幽默的黑色幽默，将游戏虚拟世界与现实困境巧妙融合，深刻讽刺了现实社会的百态。,https://movie.douban.com/subject/2148295/,yes,0.8,宁浩天津话短片
4304212,当爱来的时候,2010,张作骥,汉语普通话 / 闽南语,中国台湾,7.4,9182,0,1,E2,16岁的来春（李亦捷 饰）有两个妈妈，当年爸爸“黑面”入赘大妈家却因为大妈不能生育，于是又娶了小妈。来春很享受这个大家庭里家人的关心，但有时她又觉得很有压力。来春意外怀孕之后，男友便消失了，但阿春却固执的坚持要把小孩生下来。爸爸因为过度饮酒而病危入院，整家人乱作一团，面对家庭的变故，来春好像一下子长大了。她渐渐理解了对自己要求严苛的小妈，而且也学会照顾和体谅家人，同时，一股温暖的感觉在她的体内伴随,《当爱来的时候》以质朴写实的台湾本土风格，温情叙述了问题家庭的爱恨纠葛，展现了女性生命的坚韧。,https://movie.douban.com/subject/4304212/,yes,0.85,张作骥闽南语家庭片
1888671,鸡犬不宁,2006,陈大明,汉语普通话 / 河南话,中国大陆,6.7,9152,1,1,E2,一向不景气的豫剧团接到了一个振奋人心的消息：香港某集团邀其演出。然而就在启程之际团长遇意外身亡，豫剧团随之解散。剧团里的三个好兄弟：马三（李易祥 饰）、刘兵（姚鲁 饰）和四海（金宏 饰）亦随之失业。马三失业后，无奈下只好把斗鸡作为谋生手段，其妻大红（小香玉 饰）一人分做两份工，一心想着出国；四海妻子素梅（徐帆 饰）去了深圳发展，四海贩起了狗，夫妻间渐渐疏离；刘兵靠老丈人的钱开了间相馆，可他却不满足,《鸡犬不宁》以河南地方戏曲为背景，用纯朴辛辣的黑色幽默折射了时代洪流下基层文艺工作者的生活困窘。,https://movie.douban.com/subject/1888671/,yes,0.9,河南话豫剧艺人喜剧
