片名,年份,语言,第一语言,筛选原因,导演,类型,制片国家/地区,豆瓣评分,评价人数,剧情简介,Gemini评价,Region,Language_Category,Decade,Is_Dialect,来源URL
李小龙：勇士的旅程,2000,英语 / 粤语,英语,外语为第一语言,李小龙 / 约翰·利特尔,纪录片,美国 / 英国 / 中国香港,9.1,1656,李小龙的遗作《死亡游戏》于一九七八年公映，当中只有约十一分钟的片断有他亲自拍摄。一九九四年一次偶然的机会下，约翰。力图先生与李小龙遗孀李莲达女士在李氏爱达荷州的故居中，发现李小龙筹拍《死亡游戏》的武术设计手稿及剧本等，其中部分片段，并没有在公映的《死亡游戏》中出现。这个发现激发他致力寻找有关片段的决心。力图先生是唯一一位 获授权使用李小龙的文字手稿 、照片、及其其他影像资料的人。他于同年飞抵香港，与嘉禾高层商量寻找这些片段的在事宜。在李莲达女士和功夫片研究者龙比意先生的协助下，他终于从嘉禾片仓中找到《死亡游戏》弃片。之后他根据李小龙原来的剧本剪接成《死亡游戏之旅 》这部长九十分钟的记录片，当中包括约二十五分钟李小龙原为《死亡游戏》所拍，而从未曝光的珍贵片段。,极其珍贵的李小龙纪录片，完整还原了死亡游戏的武学理念，见证了一代宗师的截拳道哲学。,North_America,Chinese,2000s,1,https://movie.douban.com/subject/1305710/
死亡的游戏,2000,英语 / 粤语,英语,外语为第一语言,大串利一,动作,日本 / 中国香港,8.6,4507,李小龙真正的遗作：《死亡的游戏》（比《死亡游戏》多了个“的”字，主角叫“海天”，而不是“卢比利”）《死亡的游戏》于2000年发布，收录于《勇士的旅程》当中。《勇》是一部半纪录片半电影片。数十年来流传的“李小龙的最后之作”《死亡游戏》，其实真正的主演是唐龙，李小龙本人的原创镜头只有十几分钟，其余皆为唐龙替身演出，只是片尾的CAST表依然署上李小龙的名字，唐龙也因此成为了不是主演的主演。这部补拍的影片与李小龙原来的构思完全不同，原故事讲一班绝世高手到一座五层塔夺取一件宝物，塔内每层都由一位高手把关。当日除了李小龙还有其余两个演员（补拍版中两人的戏份被删除）一齐上塔闯关，而李氏在戏内一边打斗一边说出他的武学理论，在七九年上映的版本中却全部删剪了。唐龙原名金泰中，韩国功夫影星，主演过《死亡游戏》和《死亡塔》。在这里还要指出一点的就是《死亡塔》里根本就没有李小龙，里面的片段都是他身前所排的几部电影里的一些剪接片段，和唐龙（替身）的背影。在这部《死亡游戏》里面讲述的故事是：巨星奴彼力被黑帮追上杀而上演了一幕瞒天过海的死亡游戏，在暗中复仇。最后一举直捅了黑帮的老巢……很可惜的是，被修改过后的1978版《死亡游戏》根本不是李小龙当年的原始构思。剧中只保留了部分的打斗场面（李小龙当年所拍的原始片段），其中还删节掉了将近12分钟的李小龙对韩国合气道高手（豹殿）的精彩打斗（在香港上映的版本则有补上），还有在虎殿里对依鲁山度大师的二节棍打斗、以及对黑人贾巴尔的也有删节。所以我们看见的叫《死亡游戏》的根本不是真正的《死亡游戏》，也不是李小龙当年的原始构思。李小龙当年的原始构思是： 李小龙是一名少林弟子，与其他两位武术家一起去闯一个五层的高塔来得到塔顶上面的宝藏。塔外是由50人镇守的。他们三人顺利通过。塔外，是一群功夫武士把守； 第一层，由池汉载的武打影星弟子黄仁植（曾在《猛龙过江》中扮演日本空手道武士）把守； 第二层“豹殿”，由螳螂派高手把守；第三层“虎殿”，由“菲律宾棍王”丹·伊鲁山度把守； 第四层“龙殿”，由韩国合气道金带宗师池汉载把守；第五层无名殿，也是最难的一关，由身高2.18米的NBA“天勾”、黑巨人贾巴尔把守。当李小龙一人闯完全部的关数后上到第五层。终于看到了自己辛苦打拼的宝藏箱。但当他打开后没有看到一个金银珠宝只看到一张纸条上面写着：“生就是一个等待死亡的过程”最后电影给人一个这样具有禅理的结局。这才是李小龙当年的原始构思。但当时他只拍了自己跟合气道高手、伊鲁山度、贾巴尔的一些完整的片段，是完整的。还有《死亡游戏》并不是当年李小龙所想要的片名虽然电影的英文片名叫《game ofdead》表面翻译来看的确是《死亡游戏》。但在当年拍电影的花絮上NG片段上都有一块标有什么电影第几场的开排牌（现在拍电影也有），上面用中文很清楚的写着《死亡的游戏》。1994年一次偶然机会下，John Little 与 Linda Cadwell(小龙妻)在故居中发现小龙筹拍《死亡游戏》的武术设计手稿及剧本，其中有40分钟由小龙自己拍摄而未曝光的珍贵片段。后来John Little 与 BeyLogan 在嘉禾片仓中寻得这些片段，再根据小龙原来的剧本剪接成约90多分钟的纪录片，命名为《死亡游戏之旅》(Bruce Lee - A Warrior'sJourney)。此片在2000年11月于香港电影资料馆作全球首映。,经典电影暂无评价,East_Asia,Chinese,2000s,1,https://movie.douban.com/subject/5401681/
西洋镜,2000,英语 / 汉语普通话,英语,外语为第一语言,胡安,剧情 / 历史 / 爱情,中国大陆 / 德国 / 中国台湾 / 美国,7.5,4863,喜欢捣鼓新鲜玩意的刘京伦（夏雨 饰）是丰泰照相馆的伙计，偶然一次机会认识了来北京放影戏的英国人雷门，银幕上的会动的影像使让这个年轻人着了迷，于是他便背着掌柜和亲人跟着雷门一起拍影戏放影戏。影戏的放映抢了伶界大王“谭贝勒”的热闹，不过他依然对这种洋人的玩意嗤之以鼻。一次进宫给慈禧太后祝寿时放映机意外爆炸，雷门因此被赶出中国，刘京伦心灰意冷之时只能重回丰泰照相馆当伙计。然而雷门从英国寄来的一些胶片，胶片里记录着他们当初在街头巷尾拍摄的北京城日常生活，刘京伦对于影戏的热情又重新被燃起。后来，便有了中国的第一部电影《定军山》。 影片取材于真实历史事件，讲述了中国电影诞生的历史。此片在第三十七届台湾金马影展上获得最佳改编剧本奖。,影片以温情细腻的笔触，讲述了电影传入中国之初的文化碰撞与融合，京腔京韵十足，时代感极其浓厚。,China,Chinese,2000s,1,https://movie.douban.com/subject/1304489/
黄连.厚朴,2000,英语 / 汉语普通话,英语,外语为第一语言,丁荫楠 Yinnan Ding,剧情,中国大陆,8.1,834,老北京四合院中，住着世代名医龚老太爷（朱旭 饰）一家。虽说儿媳于莲舫（王之夏 饰）与儿子离了婚，但碍于师徒关系他仍象以前一样对待她。一天，老爷子正在座诊，女婿任大伟带自己的老总来瞧病，把完脉，老爷子面无表情地仍出一句吓人的话：不用开药了，回去准备后事吧。张悦当年插队时就 爱着于莲舫，如今她已离婚，可张悦面临升职，不敢对妻子提离婚的事。龚晓默与于莲舫离婚后去了国外，如今带了个洋媳妇珍妮回来，龚家小院一片喜气。珍妮研究中国历史，也热爱中国文化，她敬佩于莲舫的医术，很快赢得于莲舫和女儿珠珠的好感。任大伟的老总果然死了，大家十分惊叹老爷子的眼力，纷纷讨教......,经典电影暂无评价,China,Chinese,2000s,1,https://movie.douban.com/subject/1422907/
龙火,2000,粤语 / 英语 / 日语,粤语,外语为主(外语2/中文1),葛民辉,剧情,中国香港,6.1,121,讲述一男一女的故事：男的来自香港——中国的南部，说广东话；女的来自札幌——日本的北部，说日本语。虽然两人来自不同的角落，却在东京邂逅相识，并且因为同一个念头：“希望可以在天安门前拍摄一张照片,,China,Chinese,2000s,1,https://movie.douban.com/subject/1300255/
不死情谜,2001,粤语 / 英语 / 日语,粤语,外语为主(外语2/中文1),刘伟强,剧情 / 爱情 / 犯罪,中国香港,6.4,893,香港重案组督察Sam（黎明）率众捣毁了某跨国犯罪组织的巢穴，并把该组织首脑之一Night（尹子维）捸捕归案，但他没想到的是， Night会在其花重金聘请的能言善辩的律师团的帮助下仅以协助偷运人蛇罪被判3年监禁，对此Sam虽很失望，但仍暂时舒了口气，携妻子Ann来到巴黎游玩散心。谁料Night的哥哥Day派的杀手早在巴黎埋伏。在巴黎购物中心，Ann不幸被杀手暗杀，Sam虽侥幸逃脱，却无法安然接受事实。回到香港后，Sam 辞掉了督察职务，开始了隐居生活，可是在无意间结识来自日本的漂亮女记者（濑户朝香）后，他对生活又有了新的理解。,经典电影暂无评价,China,Chinese,2000s,1,https://movie.douban.com/subject/1308558/
与查理斯午餐,2001,英语 / 粤语,英语,外语为第一语言,迈克尔·帕克,剧情 / 喜剧 / 爱情,加拿大/中国香港,7.1,166,阿唐与爱宝结婚三年了，两人却因为工作原因分居香港和加拿大两地。爱宝为了让阿唐移民过去陪她，谎称自己正在与一个白种人约会，让阿唐坐立不安，只能前往语言不通的加拿大寻找爱宝。,,North_America,Chinese,2000s,1,https://movie.douban.com/subject/1297381/
买凶拍人,2001,粤语 / 法语 / 日语,粤语,外语为主(外语2/中文1),彭浩翔,犯罪 / 动作 / 喜剧,中国香港,8.2,131422,职业杀手Bart（葛民辉饰）技艺高超，雇主很多，收入不俗。他与妻子阿玲（方子璇饰）居于高级住宅区，小日子过的非常滋润。可惜好景不长，金融风暴后夫妻二人陷入经济危机。Bart迫于无奈，便为有钱太太杀人服务，不想有钱太太要求苛刻，要Bart在杀人之余还得拍下杀人过程，方泄心头之恨。Bart深明顾客至上的道理，决定找一个拍档合作。凑巧Bart在酒吧见到导演阿全（张达明饰），二人一拍即合，成为了杀手导演二人组，一时间生意大增，一连串的“买凶拍人”行动随即展开。后来江湖大佬标哥听闻，决定聘Bart及阿全代劳，杀死社团叛徒大雄，并要拍下影带，好让他有真凭实据能向社团交代，稳坐执事人一职。这次买凶拍人行动能否成功呢？,彭浩翔以极具黑色荒诞的无厘头解构，将电影创作与职业杀手融合，讽刺了当时香港电影业的萧条与困境。,China,Chinese,2000s,1,https://movie.douban.com/subject/1300616/
你那边几点,2001,英语 / 法语 / 汉语普通话 / 台语,英语,外语为第一语言,蔡明亮,剧情 / 爱情,法国 / 中国台湾,7.9,10873,父亲离世后，来到天桥摆摊卖手表的小康（李康生）同母亲一样，虽自觉与其并无多少情感，却无法摆脱其在精神上的无处不在。因为一块可以显示出巴黎与台北时差的手表，小康结识要去巴黎的湘琪（陈湘琪 饰），自此，精神抑压的他以为同巴黎（湘琪 饰）取得了某种形式的关联，获得某种虚空的安慰。当小康通过把时钟调快7小时、观看电影《四百击》等形式来表达他对湘琪暧昧的思念时，远在巴黎的湘琪也并没能从生活中找到多少积极的意义。无论同性（叶童）还是异性，她均无法从他们身上得到想要的温暖。,经典电影暂无评价,Europe,Chinese,2000s,1,https://movie.douban.com/subject/1294540/
候鸟,2001,英语 / 汉语普通话,英语,外语为第一语言,丁亚民,剧情 / 爱情,中国台湾,7.0,1688,方宁（刘若英 饰）带着五岁的儿子和丈夫郭文亮（黄品源 饰）移民来到了加拿大，为了维持生计，郭文亮整日在外工作，被忽视的方宁则同许多和她有着一样遭遇的“移民太太”们待在一起打发着时间。郭文亮的父母也来到了加拿大，没想到两人却成为了矛盾的导火索。郭文亮口袋里的陌生口红仿佛在向方宁示威，怎么也想不到丈夫竟然有外遇的方宁一时间陷入了不知所措之中，就在这个节骨眼上，一个名叫西恩（Michael Telgen 饰）的英俊男人走进了方宁的生活，想要和丈夫感同身受的方宁决定在西恩的身上体验一下外遇的感觉。人那么强大，却无法控制自己的感情，方宁感到整个事件都在走向失控的边缘。,经典电影暂无评价,China,Chinese,2000s,1,https://movie.douban.com/subject/1307217/
刮痧,2001,英语 / 汉语普通话,英语,外语为第一语言,郑晓龙,剧情 / 家庭,中国大陆,7.5,32341,电脑游戏设计师许大同（梁家辉 饰）与妻子简宁（蒋雯丽 饰）在美国奋斗了8年，事业有成。一次意外却令美好的家庭变得愁云惨雾：5岁的儿子生病了，老父亲（朱旭 饰）用传统的中国民间刮痧帮孙子治病。大同夫妻继而被控告虐待儿童，一个又一个物证人证令夫妻俩百口莫辩，西医根本无法了解这种传统中国疗法。因为这件事，父子与夫妻都不得已的分开了。大同伤心欲绝，面对儿子与妻子，他能做什么为自己伸冤呢？事情又能否得到圆满的解决呢？,影片通过一个刮痧事件，深刻展现了中美文化背景的剧烈冲突，对跨文化理解进行了引人深思的探讨。,China,Chinese,2000s,1,https://movie.douban.com/subject/1297187/
